,0,1,2
0,0.6407276402223345,0.6491575817641229,0.009952795313655236
1,0.6765285996055226,0.6809756097560975,0.014445771483819599
2,0.654867256637168,0.6496881496881497,0.00710913950975374
3,0.6480279580629056,0.6460309535696456,0.008985952340328727
4,0.6715686274509804,0.6666666666666666,0.010294034010123415
